ground,preds
0.0,0.003000229597091675
0.0,0.002999383956193924
0.0,0.0029997117817401886
0.0,0.0030001625418663025
0.0,0.003000132739543915
0.0,0.0029999949038028717
0.0,0.0029997341334819794
0.0,0.0029992088675498962
0.0,0.002998627722263336
0.0,0.0030952729284763336
0.0,0.003239847719669342
0.0,0.0033400729298591614
0.0,0.0034027546644210815
0.0,0.003463640809059143
0.0,0.003524046391248703
0.0,0.0035336092114448547
0.0,0.003516819328069687
0.0,0.003497745841741562
0.0,0.003481116145849228
0.0,0.0034656785428524017
0.0,0.0034507811069488525
0.0,0.0034371502697467804
0.0,0.0034253671765327454
0.0,0.0034131892025470734
0.0,0.003398403525352478
0.0,0.003382541239261627
0.0,0.0033668018877506256
0.0,0.003348659723997116
0.0,0.0032881125807762146
0.0,0.0032269135117530823
0.0,0.003164898604154587
0.0,0.003102116286754608
0.0,0.003038637340068817
0.0,0.0029741115868091583
0.0,0.00290859118103981
0.0,0.002842184156179428
0.0,0.0027751289308071136
0.0,0.0027061179280281067
0.0,0.0026345252990722656
0.0,0.0025643259286880493
0.0,0.0024959295988082886
0.0,0.0024254098534584045
0.0,0.0023543573915958405
0.0,0.0022828467190265656
0.0,0.0022068582475185394
0.0,0.00212676078081131
0.0,0.0020466335117816925
0.0,0.0019659362733364105
0.0,0.0018844902515411377
0.0,0.001801561564207077
0.0,0.0017175786197185516
0.0,0.0016394034028053284
0.0,0.0015987157821655273
0.0,0.0015572942793369293
0.0,0.0015150271356105804
0.0,0.0014719031751155853
0.0,0.0014424659311771393
0.0,0.0013844333589076996
0.0,0.0014049038290977478
0.0,0.0014063045382499695
0.0,0.0014044307172298431
0.0,0.0014026276767253876
0.0,0.001400727778673172
0.0,0.001402381807565689
0.0,0.001401614397764206
0.0,0.0014009028673171997
0.0,0.0014003254473209381
0.0,0.001399695873260498
0.0,0.0013990923762321472
0.0,0.001398470252752304
0.0,0.0013986043632030487
0.0,0.001398872584104538
0.0,0.0013987235724925995
0.0,0.0013985708355903625
0.0,0.001398436725139618
0.0,0.0013982728123664856
0.0,0.0013981424272060394
0.0,0.0013980045914649963
0.0,0.0013979077339172363
0.0,0.0013977698981761932
0.0,0.0013976097106933594
0.0,0.0013974234461784363
0.0,0.00139724463224411
0.0,0.0013970769941806793
0.0,0.0013968981802463531
0.0,0.0013969242572784424
0.0,0.0013955794274806976
0.0,0.0013950429856777191
0.0,0.0013945214450359344
0.0,0.0013940222561359406
0.0,0.0013934783637523651
0.0,0.001394324004650116
0.0,0.0013942904770374298
0.0,0.0013942494988441467
0.0,0.0013942085206508636
0.0,0.0013941489160060883
0.0,0.0013941116631031036
0.0,0.0013940781354904175
0.0,0.001394025981426239
0.0,0.001393985003232956
0.0,0.0013939402997493744
0.0,0.001393888145685196
0.0,0.0013938285410404205
0.0,0.0013938061892986298
0.0,0.0013937577605247498
0.0,0.0013937316834926605
0.0,0.001393694430589676
0.0,0.0013936497271060944
0.0,0.001393597573041916
0.0,0.0013935454189777374
0.0,0.0013934969902038574
0.0,0.0013934485614299774
0.0,0.0013934075832366943
0.0,0.0013933517038822174
0.0,0.0013933144509792328
0.0,0.0013932548463344574
0.0,0.0013932324945926666
0.0,0.0013932250440120697
0.0,0.001393187791109085
0.0,0.0013931356370449066
0.0,0.0013931095600128174
0.0,0.0013930723071098328
0.0,0.0013930462300777435
0.0,0.001393008977174759
0.0,0.0013929754495620728
0.0,0.001392945647239685
0.0,0.0013929568231105804
0.0,0.001392953097820282
0.0,0.0013929679989814758
0.0,0.0013929568231105804
0.0,0.0013929568231105804
0.0,0.0013929493725299835
0.0,0.0013929344713687897
0.0,0.0013929195702075958
0.0,0.0013929195702075958
0.0,0.0013929083943367004
0.0,0.001392897218465805
0.0,0.001392912119626999
0.0,0.0013928897678852081
0.0,0.001392897218465805
0.0,0.001392904669046402
0.0,0.0013928897678852081
0.0,0.001392897218465805
0.0,0.0013928897678852081
0.0,0.0013928785920143127
0.0,0.0013928934931755066
0.0,0.0013928823173046112
0.0,0.0013928823173046112
0.0,0.0013928748667240143
0.0,0.0013928674161434174
0.0,0.0013928413391113281
0.0,0.0013928450644016266
0.0,0.0013928450644016266
0.0,0.0013928189873695374
0.0,0.0013928189873695374
0.0,0.0013928227126598358
0.0,0.001392815262079239
0.0,0.0013928115367889404
0.0,0.001392800360918045
0.0,0.0013927929103374481
0.0,0.0013927817344665527
0.0,0.0013927891850471497
0.0,0.0013927780091762543
0.0,0.001392759382724762
0.0,0.0013927556574344635
0.0,0.0013927482068538666
0.0,0.0013927556574344635
0.0,0.0013927482068538666
0.0,0.0013927333056926727
0.0,0.0013927295804023743
0.0,0.0013927258551120758
0.0,0.0013927184045314789
0.0,0.0013927258551120758
0.0,0.0013927072286605835
0.0,0.0013927072286605835
0.0,0.0013926848769187927
0.0,0.0013926737010478973
0.0,0.0013926662504673004
0.0,0.0013926662504673004
0.0,0.0013926699757575989
0.0,0.0013926662504673004
0.0,0.001392655074596405
0.0,0.0013926513493061066
0.0,0.001392647624015808
0.0,0.0013926252722740173
0.0,0.0013926289975643158
0.0,0.001392614096403122
0.0,0.001392614096403122
0.0,0.0013926289975643158
0.0,0.001392614096403122
0.0,0.001392606645822525
0.0,0.0013926103711128235
0.0,0.0013926178216934204
0.0,0.001392599195241928
0.0,0.0013926029205322266
0.0,0.001392606645822525
0.0,0.0013925842940807343
0.0,0.0013925954699516296
0.0,0.0013925917446613312
0.0,0.0013925842940807343
0.0,0.0013925842940807343
0.0,0.0013925842940807343
0.0,0.0013925544917583466
0.0,0.0013925470411777496
0.0,0.0013925433158874512
0.0,0.001392550766468048
0.0,0.0013925619423389435
0.0,0.0013925470411777496
0.0,0.0013925284147262573
0.02940248163569111,0.0013861171901226044
0.023020547637246525,0.0013817697763442993
0.03373307970606422,0.0013901665806770325
0.03373307970606422,0.0013917721807956696
0.022108842780325873,0.0013933107256889343
0.02188091656609571,0.0013947710394859314
0.021652990351865544,0.0013962052762508392
0.021425064137635383,0.001397639513015747
0.021197137923405218,0.0013990290462970734
0.020969211709175054,0.0014003999531269073
0.020969211709175054,0.0014017969369888306
0.020513359280714728,0.0014031827449798584
0.020513359280714728,0.0014045052230358124
0.020285433066484563,0.001405768096446991
0.020285433066484563,0.0014070160686969757
0.020285433066484563,0.001408267766237259
0.020285433066484563,0.0014095120131969452
0.020513359280714728,0.0014107860624790192
0.020513359280714728,0.001412075012922287
0.020285433066484563,0.0014133341610431671
0.020285433066484563,0.0014146007597446442
0.020285433066484563,0.0014158524572849274
0.020513359280714728,0.0014171488583087921
0.020285433066484563,0.001418430358171463
0.020285433066484563,0.0014196895062923431
0.020285433066484563,0.0014209598302841187
0.020285433066484563,0.0014222227036952972
0.020285433066484563,0.0014234930276870728
0.020285433066484563,0.0014247670769691467
0.020285433066484563,0.001426011323928833
0.020285433066484563,0.0014272667467594147
0.020285433066484563,0.0014285333454608917
0.020285433066484563,0.0014297738671302795
0.020057506852254398,0.0014310292899608612
0.020057506852254398,0.0014322847127914429
0.020057506852254398,0.0014335289597511292
0.020057506852254398,0.001434769481420517
0.020057506852254398,0.001436036080121994
0.020285433066484563,0.0014372877776622772
0.020057506852254398,0.0014385171234607697
0.020057506852254398,0.0014397390186786652
0.020285433066484563,0.001440972089767456
0.019829580638024237,0.00144219771027565
0.019829580638024237,0.0014434196054935455
0.020057506852254398,0.0014446564018726349
0.019829580638024237,0.0014458559453487396
0.019829580638024237,0.0014470964670181274
0.019829580638024237,0.0014482438564300537
0.019601654423794072,0.001449529081583023
0.019601654423794072,0.0014409758150577545
0.019829580638024237,0.0014444515109062195
0.019829580638024237,0.0014442838728427887
0.019829580638024237,0.0014441832900047302
0.019829580638024237,0.0014440827071666718
0.019829580638024237,0.0014440007507801056
0.019829580638024237,0.0014439187943935394
0.019829580638024237,0.001443859189748764
0.019601654423794072,0.0014437846839427948
0.019829580638024237,0.0014437511563301086
0.019601654423794072,0.001443754881620407
0.019373728209563908,0.0014437437057495117
0.019601654423794072,0.001443713903427124
0.019601654423794072,0.0014436617493629456
0.019601654423794072,0.0014436282217502594
0.019601654423794072,0.001443576067686081
0.019601654423794072,0.001443527638912201
0.019601654423794072,0.0014434903860092163
0.019601654423794072,0.0014434382319450378
0.019601654423794072,0.001443374902009964
0.019601654423794072,0.0014433003962039948
0.019373728209563908,0.0014432482421398163
0.019373728209563908,0.0014432035386562347
0.019373728209563908,0.0014431588351726532
0.019601654423794072,0.0014431104063987732
0.019373728209563908,0.0014430657029151917
0.019373728209563908,0.0014430023729801178
0.019373728209563908,0.0014429651200771332
0.019373728209563908,0.0014429129660129547
0.019373728209563908,0.0014428682625293732
0.019373728209563908,0.00144282728433609
0.019373728209563908,0.00144277885556221
0.019373728209563908,0.0014427192509174347
0.019373728209563908,0.0014426708221435547
0.019373728209563908,0.0014426372945308685
0.019373728209563908,0.0014425776898860931
0.019373728209563908,0.0014425478875637054
0.019373728209563908,0.0014425218105316162
0.019373728209563908,0.001442503184080124
0.019373728209563908,0.0014424435794353485
0.019373728209563908,0.0014424137771129608
0.019373728209563908,0.0014423839747905731
0.019373728209563908,0.0014423318207263947
0.019373728209563908,0.0014422871172428131
0.019373728209563908,0.0014422498643398285
0.019145801995333746,0.0014422126114368439
0.019373728209563908,0.0014421716332435608
0.019373728209563908,0.0014421157538890839
0.019373728209563908,0.0014420710504055023
0.019373728209563908,0.0014420188963413239
0.019373728209563908,0.00144200399518013
0.019373728209563908,0.0014419816434383392
0.019145801995333746,0.0014419332146644592
0.019145801995333746,0.0014418922364711761
0.019373728209563908,0.0014418438076972961
0.019145801995333746,0.001441802829504013
0.019145801995333746,0.0014417655766010284
0.019145801995333746,0.0014417357742786407
0.019145801995333746,0.0014416873455047607
0.019145801995333746,0.0014416612684726715
0.019145801995333746,0.0014416389167308807
0.019145801995333746,0.001441609114408493
0.019145801995333746,0.0014415718615055084
0.018917875781103582,0.0014415532350540161
0.018917875781103582,0.0014415346086025238
0.018917875781103582,0.001441504806280136
0.019145801995333746,0.0014418400824069977
0.019145801995333746,0.0014440380036830902
0.0,0.0014460869133472443
0.0,0.0014449171721935272
0.0,0.0014437101781368256
0.0,0.0014425106346607208
0.0,0.0014413073658943176
0.0,0.0014401152729988098
0.0,0.0014389269053936005
0.0,0.0014377497136592865
0.0,0.0014365315437316895
0.0,0.0014353543519973755
0.0,0.0014341585338115692
0.0,0.0014329738914966583
0.0,0.0014317743480205536
0.0,0.0014305822551250458
0.0,0.0014293976128101349
0.0,0.0014281980693340302
0.0,0.001426994800567627
0.0,0.0014258064329624176
0.0,0.0014246292412281036
0.0,0.0014234334230422974
0.0,0.001422245055437088
0.0,0.0014210715889930725
0.0,0.0014198832213878632
0.0,0.0014186911284923553
0.0,0.0014174841344356537
0.0,0.0014163143932819366
0.0,0.0014151297509670258
0.0,0.0014139488339424133
0.0,0.0014127381145954132
0.0,0.0014115497469902039
0.0,0.0014103427529335022
0.0,0.001409146934747696
0.0,0.001407969743013382
0.0,0.001406785100698471
0.0,0.0014055892825126648
0.0,0.0014043822884559631
0.0,0.0014031939208507538
0.0,0.001402001827955246
0.0,0.0014007911086082458
0.0,0.0013995915651321411
0.0,0.0013983994722366333
0.0,0.001397203654050827
0.0,0.0013959892094135284
0.0,0.0013947896659374237
0.0,0.0013935752213001251
0.0,0.0013923756778240204
0.0,0.0013912059366703033
0.0,0.0013905428349971771
0.0,0.0013923533260822296
0.0,0.0013923533260822296
0.0,0.0013923309743404388
0.0,0.0013923346996307373
0.0,0.0013923123478889465
0.0,0.0013923011720180511
0.0,0.0013922899961471558
0.0,0.0013922974467277527
0.0,0.0013922788202762604
0.0,0.001392275094985962
0.0,0.0013922788202762604
0.0,0.0013922713696956635
0.0,0.0013922564685344696
0.0,0.0013922490179538727
0.0,0.001392226666212082
0.0,0.0013922303915023804
0.0,0.0013922229409217834
0.0,0.0013922154903411865
0.0,0.0013922005891799927
0.0,0.0013921931385993958
0.0,0.0013921856880187988
0.0,0.0013921931385993958
0.0,0.0013921968638896942
0.0,0.0013922043144702911
0.0,0.0013921894133090973
0.0,0.0013921931385993958
0.0,0.0013921968638896942
0.0,0.0013921931385993958
0.0,0.0013922005891799927
0.0,0.0013921968638896942
0.0,0.0013921894133090973
0.0,0.0013921745121479034
0.0,0.001392170786857605
0.0,0.0013921968638896942
0.0,0.001392211765050888
0.0,0.0013922043144702911
0.0,0.0013922043144702911
0.0,0.001392219215631485
0.0,0.001392211765050888
0.0,0.0013922154903411865
0.0,0.001392226666212082
0.0,0.001392226666212082
0.0,0.001392226666212082
0.0,0.0013922341167926788
0.0,0.001392260193824768
0.0,0.0013922527432441711
0.0,0.0013922639191150665
0.0,0.0013922415673732758
0.0,0.0013922639191150665
0.0,0.0013923011720180511
0.0,0.0013922862708568573
0.0,0.0013922937214374542
0.0,0.0013922862708568573
0.0,0.0013922788202762604
0.0,0.0013922713696956635
0.0,0.001392275094985962
0.0,0.0013922788202762604
0.0,0.0013922862708568573
0.0,0.0013922974467277527
0.0,0.001392308622598648
0.0,0.0013923011720180511
0.0,0.0013923197984695435
0.0,0.0013923197984695435
0.0,0.0013923197984695435
0.0,0.0013923384249210358
0.0,0.0013923458755016327
0.0,0.001392316073179245
0.0,0.001392316073179245
0.0,0.0013923272490501404
0.0,0.001392323523759842
0.0,0.001392323523759842
0.0,0.0013923197984695435
0.0,0.0013923309743404388
0.0,0.0013923197984695435
0.0,0.0013923346996307373
0.0,0.001392323523759842
0.0,0.0013923309743404388
0.0,0.0013923346996307373
0.0,0.0013923346996307373
0.0,0.0013923309743404388
0.0,0.001392323523759842
0.0,0.001392316073179245
0.0,0.0013923384249210358
0.0,0.0013923272490501404
0.0,0.0013923384249210358
0.0,0.0013923384249210358
0.0,0.0013923458755016327
0.0,0.0013923384249210358
0.0,0.0013923384249210358
0.0,0.0013923384249210358
0.0,0.0013923458755016327
0.0,0.0013923458755016327
0.0,0.0013923682272434235
0.0,0.0013923607766628265
0.0,0.001392371952533722
0.0,0.0013923607766628265
0.0,0.0013923533260822296
0.0,0.0013923756778240204
0.0,0.0013923868536949158
0.0,0.0013924092054367065
0.0,0.001392405480146408
0.0,0.001392412930727005
0.0,0.0013923980295658112
0.0,0.0013924092054367065
0.0,0.0013923980295658112
0.0,0.0013923868536949158
0.0,0.0013923868536949158
0.0,0.0013923980295658112
0.0,0.0013923943042755127
0.0,0.0013923831284046173
0.0,0.0013923831284046173
0.0,0.0013923794031143188
0.0,0.0013923756778240204
0.0,0.0013923905789852142
0.0,0.001392371952533722
0.0,0.0013923756778240204
0.0,0.0013923868536949158
0.0,0.0013923831284046173
0.0,0.0013923868536949158
0.0,0.0013923756778240204
0.0,0.0013923831284046173
0.0,0.0013923831284046173
0.0,0.0013923794031143188
0.0,0.0013923682272434235
0.0,0.0013923682272434235
0.0,0.0013923831284046173
0.0,0.0013923756778240204
0.0,0.0013923756778240204
0.0,0.0013923980295658112
0.0,0.0013923831284046173
0.0,0.0013923868536949158
0.0,0.0013923682272434235
0.0,0.001392364501953125
0.0,0.001392357051372528
0.0,0.0013923384249210358
0.0,0.0013923309743404388
0.0,0.001392316073179245
0.0,0.001392308622598648
0.0,0.0013923048973083496
0.0,0.0013922899961471558
0.0,0.001392323523759842
0.0,0.001392323523759842
0.0,0.001392308622598648
0.0,0.0013922937214374542
0.0,0.0013922788202762604
0.0,0.0013922564685344696
0.0,0.001392211765050888
0.0,0.0013922080397605896
0.0,0.0013921968638896942
0.0,0.0013921745121479034
0.0,0.0013921521604061127
0.0,0.0013921372592449188
0.0,0.001392122358083725
0.0,0.0013921000063419342
0.0,0.0013920702040195465
0.0,0.0013920553028583527
0.0,0.0013920366764068604
0.0,0.001392018049955368
0.0,0.0013919882476329803
0.0,0.0013919733464717865
0.0,0.0013919584453105927
0.0,0.0013919435441493988
0.0,0.001391921192407608
0.0,0.001391913741827011
0.0,0.0013918839395046234
0.0,0.0013918615877628326
0.0,0.0013918392360210419
0.0,0.001391824334859848
0.0,0.0013918019831180573
0.0,0.0013917870819568634
0.0,0.0013917721807956696
0.0,0.0013917610049247742
0.0,0.0013917423784732819
0.0,0.001391734927892685
0.0,0.0013917386531829834
0.0,0.0013917163014411926
0.0,0.0013917125761508942
0.0,0.0013916753232479095
0.0,0.0013916455209255219
0.0,0.0013916417956352234
0.0,0.001391638070344925
0.0,0.0013916343450546265
0.0,0.001391638070344925
0.0,0.001391638070344925
0.0,0.001391638070344925
0.0,0.0013916417956352234
0.0,0.0013916529715061188
0.0,0.0013916492462158203
0.0,0.0013916492462158203
0.0,0.001391686499118805
0.0,0.0013917088508605957
0.0,0.001391727477312088
0.0,0.001391727477312088
0.0,0.001391727477312088
0.0,0.0013917423784732819
0.0,0.001391775906085968
0.0,0.0013918019831180573
0.0,0.0013918280601501465
0.0,0.0013918466866016388
0.0,0.0013918764889240265
0.0,0.0013918913900852203
0.0,0.0013919174671173096
0.0,0.0013919509947299957
0.0,0.0013919658958911896
0.0,0.0013919919729232788
0.0,0.0013920143246650696
0.0,0.0013920329511165619
0.0,0.0013920627534389496
0.0,0.0013920776546001434
0.0,0.0013921037316322327
0.0,0.001392122358083725
0.0,0.001392163336277008
0.0,0.0013921819627285004
0.0,0.0013921931385993958
0.0,0.001392219215631485
0.0,0.0013922490179538727
0.0,0.0013922788202762604
0.0,0.0013922825455665588
0.0,0.001392323523759842
0.0,0.001386001706123352
0.022792621423016364,0.0013817884027957916
0.02188091656609571,0.0013901963829994202
0.021425064137635383,0.0013917908072471619
0.021425064137635383,0.0013932064175605774
0.021425064137635383,0.0013946183025836945
0.021425064137635383,0.0013960041105747223
0.021197137923405218,0.0013973414897918701
0.020969211709175054,0.001398678869009018
0.021197137923405218,0.0014000311493873596
0.021197137923405218,0.001401372253894806
0.021425064137635383,0.001402687281370163
0.020969211709175054,0.0014040507376194
0.020969211709175054,0.0014054737985134125
0.02074128549494489,0.0014068931341171265
0.020057506852254398,0.0014082379639148712
0.020057506852254398,0.0014095157384872437
0.019829580638024237,0.0014107413589954376
0.019829580638024237,0.0014119669795036316
0.020285433066484563,0.0014131776988506317
0.020513359280714728,0.0014143884181976318
0.020285433066484563,0.0014156103134155273
0.020513359280714728,0.0014168471097946167
0.020513359280714728,0.0014180764555931091
0.020513359280714728,0.001419316977262497
0.02074128549494489,0.0014205537736415863
0.020513359280714728,0.0014217831194400787
0.02074128549494489,0.0014230422675609589
0.02074128549494489,0.001424308866262436
0.02074128549494489,0.0014255605638027191
0.02074128549494489,0.001426801085472107
0.02074128549494489,0.0014280453324317932
0.020969211709175054,0.0014293044805526733
0.020969211709175054,0.0014305710792541504
0.020969211709175054,0.001431833952665329
0.020969211709175054,0.0014330893754959106
0.021197137923405218,0.0014343783259391785
0.021197137923405218,0.001435641199350357
0.021425064137635383,0.001436915248632431
0.021197137923405218,0.001438181847333908
0.021197137923405218,0.0014394670724868774
0.021425064137635383,0.0014407485723495483
0.021425064137635383,0.0014420375227928162
0.021425064137635383,0.0014433003962039948
0.021425064137635383,0.0014445744454860687
0.021652990351865544,0.0014458782970905304
0.021652990351865544,0.001447182148694992
0.021652990351865544,0.001448415219783783
0.021652990351865544,0.001449771225452423
0.02188091656609571,0.0014414377510547638
0.02188091656609571,0.0014450550079345703
0.021652990351865544,0.0014450699090957642
0.02188091656609571,0.0014450736343860626
0.02188091656609571,0.0014451146125793457
0.02188091656609571,0.0014451593160629272
0.022108842780325873,0.0014452002942562103
0.02188091656609571,0.0014452151954174042
0.02188091656609571,0.0014452598989009857
0.02188091656609571,0.0014453008770942688
0.02188091656609571,0.0014453157782554626
0.02188091656609571,0.0014453418552875519
0.02188091656609571,0.0014454498887062073
0.02188091656609571,0.001445617526769638
0.02188091656609571,0.0014457516372203827
0.02188091656609571,0.0014458894729614258
0.02188091656609571,0.001446004956960678
0.02188091656609571,0.0014461353421211243
0.02188091656609571,0.0014462359249591827
0.02188091656609571,0.0014463141560554504
0.02188091656609571,0.001446407288312912
0.021652990351865544,0.0014464929699897766
0.021652990351865544,0.0014465749263763428
0.021652990351865544,0.0014466308057308197
0.021652990351865544,0.001446697860956192
0.021652990351865544,0.001446746289730072
0.021652990351865544,0.0014468282461166382
0.02188091656609571,0.0014468953013420105
0.021425064137635383,0.0014469549059867859
0.021425064137635383,0.0014470182359218597
0.021425064137635383,0.0014470592141151428
0.021197137923405218,0.0014470815658569336
0.021197137923405218,0.0014471076428890228
0.021197137923405218,0.0014471076428890228
0.021425064137635383,0.0014471262693405151
0.021197137923405218,0.0014471597969532013
0.021197137923405218,0.0014471858739852905
0.021425064137635383,0.0014471784234046936
0.021197137923405218,0.0014471858739852905
0.021197137923405218,0.0014472007751464844
0.021197137923405218,0.001447230577468872
0.021197137923405218,0.0014472231268882751
0.021425064137635383,0.001447189599275589
0.021425064137635383,0.001447189599275589
0.021197137923405218,0.001447189599275589
0.021197137923405218,0.0014471597969532013
0.021197137923405218,0.0014471262693405151
