ground,preds
0.0,0.033017225563526154
0.0,0.03303568437695503
0.0,0.0330098457634449
0.0,0.03300855681300163
0.0,0.03300391137599945
0.0,0.033000435680150986
0.0,0.033003129065036774
0.0,0.033009424805641174
0.0,0.03301730751991272
0.0,0.031070033088326454
0.0,0.025264708325266838
0.0,0.023210812360048294
0.0,0.021465439349412918
0.0,0.020452074706554413
0.0,0.019769376143813133
0.0,0.01930500566959381
0.0,0.019089775159955025
0.0,0.018921755254268646
0.0,0.0188269205391407
0.0,0.018775880336761475
0.0,0.01874694973230362
0.0,0.01870587468147278
0.0,0.018643535673618317
0.0,0.018601659685373306
0.0,0.018575169146060944
0.0,0.01855185441672802
0.0,0.018538814038038254
0.0,0.018531395122408867
0.0,0.018527381122112274
0.0,0.0185256190598011
0.0,0.018524454906582832
0.0,0.018523771315813065
0.0,0.018523333594202995
0.0,0.018523244187235832
0.0,0.018522899597883224
0.0,0.018522731959819794
0.0,0.018516216427087784
0.0,0.018547099083662033
0.0,0.01859656348824501
0.0,0.0186082161962986
0.0,0.01863022893667221
0.0,0.018642516806721687
0.0,0.01860560104250908
0.0,0.01855017989873886
0.0,0.018533142283558846
0.0,0.018506014719605446
0.0,0.018490323796868324
0.0,0.01848175749182701
0.0,0.01847699284553528
0.0,0.018473980948328972
0.0,0.018472308292984962
0.0,0.018471546471118927
0.0,0.018471023067831993
0.0,0.018470831215381622
0.0,0.01847076788544655
0.0,0.018470555543899536
0.0,0.01847035437822342
0.0,0.018470153212547302
0.0,0.018470261245965958
0.0,0.01847027987241745
0.0,0.018470559269189835
0.0,0.018470650538802147
0.0,0.01847069337964058
0.0,0.01847052574157715
0.0,0.018470533192157745
0.0,0.018470630049705505
0.0,0.018470756709575653
0.0,0.01847088895738125
0.0,0.01846958138048649
0.0,0.018468452617526054
0.0,0.018468085676431656
0.0,0.01846727356314659
0.0,0.018466705456376076
0.0,0.01846664398908615
0.0,0.018466245383024216
0.0,0.018466271460056305
0.0,0.01846601814031601
0.0,0.018464678898453712
0.0,0.018462080508470535
0.0,0.01845981739461422
0.0,0.018458370119333267
0.0,0.018457334488630295
0.0,0.018456488847732544
0.0,0.018456274643540382
0.0,0.01845582202076912
0.0,0.018455523997545242
0.0,0.018455523997545242
0.0,0.018455708399415016
0.0,0.018455490469932556
0.0,0.018454857170581818
0.0,0.018454793840646744
0.0,0.018454425036907196
0.0,0.018454184755682945
0.0,0.01845386065542698
0.0,0.01845393143594265
0.0,0.018454208970069885
0.0,0.018453720957040787
0.0,0.018453367054462433
0.0,0.018453773111104965
0.0,0.018453575670719147
0.0,0.018453463912010193
0.0,0.018453937023878098
0.0,0.018454335629940033
0.0,0.01845416985452175
0.0,0.0184542965143919
0.0,0.018453914672136307
0.0,0.018453355878591537
0.0,0.018453121185302734
0.0,0.018453115597367287
0.0,0.018453076481819153
0.0,0.018453020602464676
0.0,0.018453145399689674
0.0,0.018453344702720642
0.0,0.018453449010849
0.0,0.018453728407621384
0.0,0.01845375820994377
0.0,0.018453381955623627
0.0,0.018453069031238556
0.0,0.01845301315188408
0.0,0.01845310814678669
0.0,0.018453208729624748
0.0,0.018453236669301987
0.0,0.01845322735607624
0.0,0.018453169614076614
0.0,0.018453098833560944
0.0,0.018453074619174004
0.0,0.018452977761626244
0.0,0.018453218042850494
0.0,0.01845303550362587
0.0,0.01845298521220684
0.0,0.018452687188982964
0.0,0.018452398478984833
0.0,0.01845245435833931
0.0,0.01845264621078968
0.0,0.01845254749059677
0.0,0.01845272071659565
0.0,0.01845243014395237
0.0,0.01845250278711319
0.0,0.018452879041433334
0.0,0.018452338874340057
0.0,0.018452204763889313
0.0,0.01845247857272625
0.0,0.018452122807502747
0.0,0.018451957032084465
0.0,0.018451794981956482
0.0,0.018451739102602005
0.0,0.018451396375894547
0.0,0.018451150506734848
0.0,0.018450897186994553
0.0,0.018450727686285973
0.0,0.018451038748025894
0.0,0.01845071092247963
0.0,0.01845042034983635
0.0,0.018450936302542686
0.0,0.018450932577252388
0.0,0.018450718373060226
0.0,0.018451018258929253
0.0,0.018450716510415077
0.0,0.018450655043125153
0.0,0.01845097541809082
0.0,0.01845099963247776
0.0,0.018450642004609108
0.0,0.018450595438480377
0.0,0.018450859934091568
0.0,0.01845064014196396
0.0,0.018450820818543434
0.0,0.018450738862156868
0.0,0.0184505432844162
0.0,0.018451014533638954
0.0,0.01845073699951172
0.0,0.018450448289513588
0.0,0.01845054142177105
0.0,0.018450012430548668
0.0,0.018449967727065086
0.0,0.018450066447257996
0.0,0.018450073897838593
0.0,0.018450403586030006
0.0,0.018450452014803886
0.0,0.018450282514095306
0.0,0.01845027506351471
0.0,0.01845037192106247
0.0,0.018450245261192322
0.0,0.018450209870934486
0.0,0.018449991941452026
0.0,0.018450304865837097
0.0,0.018450448289513588
0.0,0.01845034956932068
0.0,0.018450412899255753
0.0,0.018450161442160606
0.0,0.0184500552713871
0.0,0.018450140953063965
0.0,0.01844969391822815
0.0,0.01844947598874569
0.0,0.018449455499649048
0.0,0.018449150025844574
0.0,0.018449153751134872
0.0,0.018449358642101288
0.0,0.018449291586875916
0.0,0.018448950722813606
0.0,0.01844896376132965
0.0,0.018449030816555023
0.0,0.018448812887072563
0.0,0.0184492077678442
0.0,0.018449727445840836
0.0,0.018449723720550537
0.0,0.01844969019293785
0.0,0.018449576571583748
0.0,0.018449481576681137
0.0,0.018449900671839714
0.02940248163569111,0.01876794546842575
0.023020547637246525,0.019003665074706078
0.03373307970606422,0.018883753567934036
0.03373307970606422,0.019002234563231468
0.022108842780325873,0.01899106428027153
0.02188091656609571,0.018982524052262306
0.021652990351865544,0.01897493749856949
0.021425064137635383,0.01896718144416809
0.021197137923405218,0.01896090991795063
0.020969211709175054,0.018955960869789124
0.020969211709175054,0.018949132412672043
0.020513359280714728,0.018942877650260925
0.020513359280714728,0.018938463181257248
0.020285433066484563,0.018935542553663254
0.020285433066484563,0.018934063613414764
0.020285433066484563,0.018933231011033058
0.020285433066484563,0.018933797255158424
0.020513359280714728,0.018933752551674843
0.020513359280714728,0.018933720886707306
0.020285433066484563,0.018933899700641632
0.020285433066484563,0.018934402614831924
0.020285433066484563,0.01893487572669983
0.020513359280714728,0.01893438771367073
0.020285433066484563,0.018933778628706932
0.020285433066484563,0.018933387473225594
0.020285433066484563,0.018932998180389404
0.020285433066484563,0.018932446837425232
0.020285433066484563,0.018931716680526733
0.020285433066484563,0.018930815160274506
0.020285433066484563,0.018930546939373016
0.020285433066484563,0.01892983168363571
0.020285433066484563,0.01892915368080139
0.020285433066484563,0.018928829580545425
0.020057506852254398,0.01892843469977379
0.020057506852254398,0.018927952274680138
0.020057506852254398,0.018927549943327904
0.020057506852254398,0.018926989287137985
0.020057506852254398,0.018925929442048073
0.020285433066484563,0.018925048410892487
0.020057506852254398,0.01892431452870369
0.020057506852254398,0.01892414689064026
0.020285433066484563,0.018923673778772354
0.019829580638024237,0.018923209980130196
0.019829580638024237,0.01892261579632759
0.020057506852254398,0.018922297284007072
0.019829580638024237,0.01892228052020073
0.019829580638024237,0.018921898677945137
0.019829580638024237,0.018921419978141785
0.019601654423794072,0.01892095059156418
0.019601654423794072,0.018920723348855972
0.019829580638024237,0.018920261412858963
0.019829580638024237,0.018919266760349274
0.019829580638024237,0.018919486552476883
0.019829580638024237,0.018919138237833977
0.019829580638024237,0.01891855150461197
0.019829580638024237,0.01891830563545227
0.019829580638024237,0.01891833171248436
0.019601654423794072,0.018918104469776154
0.019829580638024237,0.018917329609394073
0.019601654423794072,0.018916942179203033
0.019373728209563908,0.018916282802820206
0.019601654423794072,0.018915977329015732
0.019601654423794072,0.018915461376309395
0.019601654423794072,0.018914980813860893
0.019601654423794072,0.018914561718702316
0.019601654423794072,0.018913868814706802
0.019601654423794072,0.018912971019744873
0.019601654423794072,0.018912460654973984
0.019601654423794072,0.018912378698587418
0.019601654423794072,0.018912050873041153
0.019373728209563908,0.018911883234977722
0.019373728209563908,0.01891174167394638
0.019373728209563908,0.01891128346323967
0.019601654423794072,0.018910741433501244
0.019373728209563908,0.018910204991698265
0.019373728209563908,0.018909884616732597
0.019373728209563908,0.018909720703959465
0.019373728209563908,0.018909452483057976
0.019373728209563908,0.018909038975834846
0.019373728209563908,0.01890881173312664
0.019373728209563908,0.018908344209194183
0.019373728209563908,0.018908653408288956
0.019373728209563908,0.018908489495515823
0.019373728209563908,0.018908018246293068
0.019373728209563908,0.01890823058784008
0.019373728209563908,0.018907982856035233
0.019373728209563908,0.0189070962369442
0.019373728209563908,0.018906552344560623
0.019373728209563908,0.0189063660800457
0.019373728209563908,0.018905676901340485
0.019373728209563908,0.018904689699411392
0.019373728209563908,0.018904661759734154
0.019373728209563908,0.01890471950173378
0.019373728209563908,0.018904156982898712
0.019145801995333746,0.01890355721116066
0.019373728209563908,0.01890331320464611
0.019373728209563908,0.01890324056148529
0.019373728209563908,0.018903668969869614
0.019373728209563908,0.01890353113412857
0.019373728209563908,0.018903527408838272
0.019373728209563908,0.01890280842781067
0.019145801995333746,0.018902577459812164
0.019145801995333746,0.018902385607361794
0.019373728209563908,0.01890244334936142
0.019145801995333746,0.018902698531746864
0.019145801995333746,0.01890208199620247
0.019145801995333746,0.018902044743299484
0.019145801995333746,0.018902558833360672
0.019145801995333746,0.018902568146586418
0.019145801995333746,0.018902022391557693
0.019145801995333746,0.018902000039815903
0.019145801995333746,0.01890207827091217
0.018917875781103582,0.018901608884334564
0.018917875781103582,0.018901219591498375
0.018917875781103582,0.018900850787758827
