ground,preds
0.0,0.004822812974452972
0.0,0.004796341061592102
0.0,0.004887230694293976
0.0,0.0048431530594825745
0.0,0.004834100604057312
0.0,0.0048332661390304565
0.0,0.004824087023735046
0.0,0.004819609224796295
0.0,0.004819750785827637
0.0,0.006156861782073975
0.0,0.010537095367908478
0.0,0.0038605332374572754
0.0,0.003276608884334564
0.0,0.003242380917072296
0.0,0.0033065974712371826
0.0,0.0034305602312088013
0.0,0.0032023638486862183
0.0,0.0032526105642318726
0.0,0.0032934918999671936
0.0,0.003315344452857971
0.0,0.0033363550901412964
0.0,0.003363564610481262
0.0,0.0034030601382255554
0.0,0.0033686161041259766
0.0,0.0033277571201324463
0.0,0.0033344030380249023
0.0,0.003339707851409912
0.0,0.003343649208545685
0.0,0.003347359597682953
0.0,0.003348827362060547
0.0,0.0033514797687530518
0.0,0.003352612257003784
0.0,0.0033536553382873535
0.0,0.003353312611579895
0.0,0.003354184329509735
0.0,0.003354109823703766
0.0,0.003356851637363434
0.0,0.0033712685108184814
0.0,0.003300786018371582
0.0,0.003392934799194336
0.0,0.0033913850784301758
0.0,0.003389112651348114
0.0,0.0034042447805404663
0.0,0.0034363865852355957
0.0,0.003333255648612976
0.0,0.0033322274684906006
0.0,0.0033340230584144592
0.0,0.00333598256111145
0.0,0.0033382102847099304
0.0,0.0033408626914024353
0.0,0.0033421963453292847
0.0,0.0033425837755203247
0.0,0.0033432915806770325
0.0,0.0033439993858337402
0.0,0.0033440440893173218
0.0,0.003344804048538208
0.0,0.0033445805311203003
0.0,0.003344923257827759
0.0,0.003344237804412842
0.0,0.003344699740409851
0.0,0.003344491124153137
0.0,0.0033448785543441772
0.0,0.0033450424671173096
0.0,0.0033450424671173096
0.0,0.003345012664794922
0.0,0.003344401717185974
0.0,0.0033450275659561157
0.0,0.0033444464206695557
0.0,0.003346063196659088
0.0,0.003345698118209839
0.0,0.003343716263771057
0.0,0.0033436566591262817
0.0,0.003344401717185974
0.0,0.003343246877193451
0.0,0.003344237804412842
0.0,0.0033436715602874756
0.0,0.0033440589904785156
0.0,0.003344528377056122
0.0,0.003345578908920288
0.0,0.003343813121318817
0.0,0.0033418163657188416
0.0,0.0033408701419830322
0.0,0.0033417344093322754
0.0,0.0033414140343666077
0.0,0.0033419057726860046
0.0,0.003342173993587494
0.0,0.0033416301012039185
0.0,0.003341764211654663
0.0,0.0033418387174606323
0.0,0.00334303081035614
0.0,0.003341585397720337
0.0,0.003341875970363617
0.0,0.0033416748046875
0.0,0.00334186851978302
0.0,0.0033415406942367554
0.0,0.0033412575721740723
0.0,0.0033419951796531677
0.0,0.0033426061272621155
0.0,0.003340795636177063
0.0,0.003341659903526306
0.0,0.0033419057726860046
0.0,0.0033415257930755615
0.0,0.003341108560562134
0.0,0.0033425241708755493
0.0,0.0033419355750083923
0.0,0.0033421367406845093
0.0,0.0033422037959098816
0.0,0.003341585397720337
0.0,0.0033411234617233276
0.0,0.003341376781463623
0.0,0.0033416301012039185
0.0,0.0033416152000427246
0.0,0.003341399133205414
0.0,0.0033417269587516785
0.0,0.0033416450023651123
0.0,0.0033417493104934692
0.0,0.0033422857522964478
0.0,0.00334196537733078
0.0,0.0033414363861083984
0.0,0.0033411383628845215
0.0,0.0033415034413337708
0.0,0.0033416375517845154
0.0,0.0033419206738471985
0.0,0.0033415555953979492
0.0,0.0033419057726860046
0.0,0.003341272473335266
0.0,0.003341972827911377
0.0,0.003341078758239746
0.0,0.003341950476169586
0.0,0.0033416226506233215
0.0,0.003341853618621826
0.0,0.003341592848300934
0.0,0.003341391682624817
0.0,0.0033408701419830322
0.0,0.0033418387174606323
0.0,0.0033414214849472046
0.0,0.0033417940139770508
0.0,0.0033417195081710815
0.0,0.0033408328890800476
0.0,0.003341950476169586
0.0,0.0033421218395233154
0.0,0.003340676426887512
0.0,0.0033417493104934692
0.0,0.0033415555953979492
0.0,0.003341495990753174
0.0,0.003341168165206909
0.0,0.0033414438366889954
0.0,0.0033415034413337708
0.0,0.0033410638570785522
0.0,0.0033413246273994446
0.0,0.0033405721187591553
0.0,0.003341279923915863
0.0,0.003341779112815857
0.0,0.003340587019920349
0.0,0.0033407658338546753
0.0,0.0033419430255889893
0.0,0.0033408701419830322
0.0,0.0033414065837860107
0.0,0.0033414512872695923
0.0,0.003340691328048706
0.0,0.0033411532640457153
0.0,0.0033416077494621277
0.0,0.0033415406942367554
0.0,0.003340505063533783
0.0,0.003341369330883026
0.0,0.0033412128686904907
0.0,0.0033410191535949707
0.0,0.0033417195081710815
0.0,0.00334060937166214
0.0,0.003341197967529297
0.0,0.003341957926750183
0.0,0.0033407285809516907
0.0,0.0033414065837860107
0.0,0.003341108560562134
0.0,0.003340490162372589
0.0,0.0033411383628845215
0.0,0.003340773284435272
0.0,0.0033412277698516846
0.0,0.0033414363861083984
0.0,0.003341369330883026
0.0,0.0033407062292099
0.0,0.0033413469791412354
0.0,0.003340981900691986
0.0,0.00334138423204422
0.0,0.0033407583832740784
0.0,0.0033407509326934814
0.0,0.003341473639011383
0.0,0.0033412277698516846
0.0,0.0033412575721740723
0.0,0.0033413171768188477
0.0,0.0033406540751457214
0.0,0.003341302275657654
0.0,0.0033413097262382507
0.0,0.0033405572175979614
0.0,0.003341004252433777
0.0,0.0033408403396606445
0.0,0.0033405274152755737
0.0,0.003340907394886017
0.0,0.0033413320779800415
0.0,0.0033410117030143738
0.0,0.0033403337001800537
0.0,0.003341168165206909
0.0,0.0033405572175979614
0.0,0.0033404454588890076
0.0,0.0033411234617233276
0.0,0.0033417344093322754
0.0,0.003340885043144226
0.0,0.003341458737850189
0.0,0.0033400654792785645
0.02940248163569111,0.0037316977977752686
0.023020547637246525,0.003069870173931122
0.03373307970606422,0.003937333822250366
0.03373307970606422,0.0034856051206588745
0.022108842780325873,0.00347001850605011
0.02188091656609571,0.0034546181559562683
0.021652990351865544,0.0034448206424713135
0.021425064137635383,0.003440551459789276
0.021197137923405218,0.0034374967217445374
0.020969211709175054,0.003433041274547577
0.020969211709175054,0.0034339353442192078
0.020513359280714728,0.003433242440223694
0.020513359280714728,0.003428742289543152
0.020285433066484563,0.003427356481552124
0.020285433066484563,0.003426074981689453
0.020285433066484563,0.003428027033805847
0.020285433066484563,0.0034273862838745117
0.020513359280714728,0.003429025411605835
0.020513359280714728,0.0034299418330192566
0.020285433066484563,0.003429427742958069
0.020285433066484563,0.003429323434829712
