ground,preds
0.0,0.0022410303354263306
0.0,0.0022432133555412292
0.0,0.0022397488355636597
0.0,0.0022391006350517273
0.0,0.002238251268863678
0.0,0.002237677574157715
0.0,0.0022380799055099487
0.0,0.0022391676902770996
0.0,0.002240501344203949
0.0,0.001907259225845337
0.0,0.0011407583951950073
0.0,0.0011029019951820374
0.0,0.0011553317308425903
0.0,0.0012066289782524109
0.0,0.0012380853295326233
0.0,0.0012397989630699158
0.0,0.001264519989490509
0.0,0.001275569200515747
0.0,0.0012808069586753845
0.0,0.0012837648391723633
0.0,0.0012849941849708557
0.0,0.0012836605310440063
0.0,0.0012764334678649902
0.0,0.0012729540467262268
0.0,0.0012743324041366577
0.0,0.0012747272849082947
0.0,0.0012750327587127686
0.0,0.0012752935290336609
0.0,0.001275375485420227
0.0,0.0012755393981933594
0.0,0.0012755393981933594
0.0,0.0012755319476127625
0.0,0.0012754648923873901
0.0,0.0012755095958709717
0.0,0.0012754648923873901
0.0,0.0012754499912261963
0.0,0.0012750327587127686
0.0,0.001276068389415741
0.0,0.0012855157256126404
0.0,0.0012831687927246094
0.0,0.0012825429439544678
0.0,0.0012819990515708923
0.0,0.001278899610042572
0.0,0.0012684911489486694
0.0,0.0012708231806755066
0.0,0.0012715384364128113
0.0,0.0012721419334411621
0.0,0.0012726187705993652
0.0,0.0012729614973068237
0.0,0.0012730956077575684
0.0,0.00127314031124115
0.0,0.0012732148170471191
0.0,0.0012732595205307007
0.0,0.0012732520699501038
0.0,0.0012732893228530884
0.0,0.0012732446193695068
0.0,0.0012732520699501038
0.0,0.0012731999158859253
0.0,0.0012732446193695068
0.0,0.0012732446193695068
0.0,0.0012732967734336853
0.0,0.0012733042240142822
0.0,0.0012732818722724915
0.0,0.0012732595205307007
0.0,0.001273222267627716
0.0,0.0012732818722724915
0.0,0.0012732595205307007
0.0,0.0012733489274978638
0.0,0.0012731552124023438
0.0,0.0012729838490486145
0.0,0.001273028552532196
0.0,0.0012730658054351807
0.0,0.0012729987502098083
0.0,0.0012730956077575684
0.0,0.00127304345369339
0.0,0.0012730807065963745
0.0,0.0012730583548545837
0.0,0.0012729614973068237
0.0,0.001272648572921753
0.0,0.0012724623084068298
0.0,0.0012724697589874268
0.0,0.0012725740671157837
0.0,0.0012725591659545898
0.0,0.0012726262211799622
0.0,0.0012726187705993652
0.0,0.0012725740671157837
0.0,0.0012726262211799622
0.0,0.001272633671760559
0.0,0.0012726709246635437
0.0,0.0012725144624710083
0.0,0.0012725591659545898
0.0,0.001272544264793396
0.0,0.0012725591659545898
0.0,0.0012725219130516052
0.0,0.001272544264793396
0.0,0.0012726113200187683
0.0,0.0012725740671157837
0.0,0.001272447407245636
0.0,0.0012725666165351868
0.0,0.0012725591659545898
0.0,0.001272536814212799
0.0,0.0012725591659545898
0.0,0.0012726634740829468
0.0,0.0012725815176963806
0.0,0.0012725889682769775
0.0,0.001272536814212799
